Parcel,Name,Address,Aldermanic District
80926108063,,,18
80926108146,,,18
80926108279,,,18
80926108287,,,18
80926108336,,,18
80926109110,,,18
80926109152,,,18
80925304125,,,18
80925304282,,,18
80925305165,,,18
80925306270,,,18
81021304184,,,17
81021403291,,,17
81021404132,,,17
81021404158,,,17
81021407110,,,17
81021408077,,,17
81021412052,,,17
81021413068,,,17
81021413084,,,17
81021416111,,,17
80936407025,,,12
80936412090,,,12
80936413098,,,12
81014300975,,,17
81015105134,,,17
81016304024,,,17
81019306118,,,18
81019400994,,,12
81021105102,,,17
81021107059,,,17
81021107215,,,17
81021107257,,,17
81021301114,,,17
81021301346,,,17
81021302021,,,17
81021302089,,,17
81021302336,,,17
80926308126,,,18
80926308150,,,18
80926309025,,,18
80926310098,,,18
80926400899,,,18
80926406128,,,18
80927401060,,,18
80927402050,,,18
80935101024,,,18
80935102048,,,18
80935102147,,,18
80935103020,,,18
80935103210,,,18
80935106157,,,18
80935107098,,,18
80935107981,,,18
80935108393,,,18
80936200916,,,18
80936202095,,,18
80936202243,,,18
81031302194,,,12
81031401186,,,12
81031402051,,,12
81030211057,,,18
81030211148,,,18
81030302054,,,12
81030305090,,,12
81030308151,,,12
81030310073,,,12
81030312110,,,12
81030313019,,,12
81030317152,,,12
81028302016,,,12
81028403088,,,17
81030205042,,,18
81030205167,,,18
81030205422,,,18
81030206199,,,18
81030209052,,,18
81030209078,,,18
81028110071,,,17
81028113314,,,17
81026207086,,,17
81026350041,,,17
81026351057,,,17
81026355140,,,17
81026360131,,,17
81026360149,,,17
81026360404,,,17
81026365230,,,17
81026367096,,,17
81026368127,,,17
70815307016,,,9
70815307082,,,9
70815307115,,,9
70815307165,,,9
70815308072,,,9
70814207019,,,19
70814207176,,,19
70814302025,,,19
70814303164,,,19
70814309021,,,19
70814309196,,,19
70814310028,,,19
70814310036,,,19
70814402180,,,19
70814403162,,,19
70814403203,,,19
70814403401,,,19
70814404110,,,19
70813327032,,,19
70813328139,,,19
70813402230,,,19
70813405028,,,19
70814101154,,,19
70814104108,,,19
70814201201,,,19
70814202051,,,19
70814203059,,,19
60906206285,,,10
60906206293,,,10
60906209130,,,10
70813106189,,,19
70813108169,,,19
70813109042,,,19
70813111047,,,19
70813112110,,,19
70813113069,,,19
70813304098,,,19
70813309288,,,19
60904105158,,,10
60904110222,,,10
60904111155,,,10
60904111189,,,10
60904112054,,,10
60904113474,,,10
60905104133,,,10
60905112110,,,10
60905112277,,,10
60801207057,,,20
60801208112,,,20
60801208310,,,20
60801208352,,,20
60801209087,,,20
60801211123,,,20
60801213137,,,20
60801217147,,,20
60801219127,,,20
60801232012,,,20
60801232020,,,20
60801104104,,,20
60801104302,,,20
60801105045,,,20
60801108130,,,20
60801108180,,,20
60801109120,,,20
60801111084,,,10
60801112305,,,10
60801113080,,,10
60801114244,,,10
60801118064,,,20
60801119179,,,20
81034414277,,,17
81034418063,,,17
81035106047,,,3
81035108077,,,3
60801101043,,,10
60801102033,,,10
60801102067,,,10
60801103099,,,10
81034108052,,,17
81034108200,,,17
81034109133,,,17
81034111120,,,17
81034118019,,,17
81034203109,,,17
81034203216,,,17
81034205072,,,17
81034206252,,,17
81034207086,,,17
81034302026,,,3
81034306086,,,3
81034307141,,,3
81034308082,,,17
81034309254,,,17
81032308232,,,12
81032409064,,,12
81032417132,,,12
81032419287,,,12
81032421050,,,12
81031403124,,,12
81031404289,,,12
81031408116,,,12
81031408124,,,12
81031411010,,,12
81031411151,,,12
81031416086,,,12
81031416101,,,12
81032103187,,,12
81032104127,,,12
81032104226,,,12
81032302028,,,12
81032302060,,,12
81032304040,,,12
81030317350,,,12
81031201057,,,12
81031205067,,,12
81031206099,,,12
81031207146,,,12
81031207154,,,12
81031208079,,,12
81031209134,,,12
81031211212,,,12
81031212046,,,12
81031212278,,,12
81031213276,,,12
81031218127,,,12
81031219133,,,12
81031222087,,,12
81031222095,,,12
81031222219,,,12
81031222235,,,12
81031229033,,,12
81031229091,,,12
81034310293,,,17
81034310326,,,17
81034312025,,,17
81034319071,,,17
81034319089,,,17
81034404054,,,17
81034409161,,,17
81034410118,,,17
81034410275,,,17
81034411158,,,17
81034413047,,,17
81034414136,,,17
81033305047,,,12
81034101022,,,17
81034101139,,,17
81034101189,,,17
81034105066,,,17
81034105090,,,17
81034106337,,,17
81034107137,,,17
81032421159,,,12
81032424012,,,12
81032425078,,,12
81032425193,,,12
81033201170,,,12
81033204132,,,3
81033204231,,,3
81033205221,,,3
81033207079,,,3
81033207194,,,3
60802410287,,,7
60802412035,,,7
60802412134,,,7
60802412374,,,7
60802413489,,,7
60802413562,,,7
60802416219,,,7
60802417209,,,7
60802418158,,,7
60802418231,,,7
60802421010,,,7
60803101083,,,1
60803102106,,,1
60802302062,,,7
60802302442,,,7
60802303028,,,7
60802304018,,,7
60802304183,,,7
60802304349,,,7
60802309092,,,7
60802309208,,,7
60802311196,,,7
60802313051,,,7
60802313184,,,7
60802314083,,,7
60802401020,,,7
60802402044,,,7
60802404032,,,7
60802408018,,,7
60802408216,,,7
60801403043,,,20
60801404231,,,7
60801409041,,,7
60801410030,,,7
60801410064,,,7
60801410072,,,7
60801411020,,,7
60801411054,,,7
60801411369,,,7
60801302047,,,7
60801302203,,,7
60801303235,,,7
60801303251,,,7
60801304134,,,7
60801305174,,,7
60801307021,,,7
60801122114,,,20
60801206059,,,20
60812110083,,,7
60811115050,,,7
60811202021,,,7
60811202097,,,7
60811202154,,,7
60811203110,,,7
60811204043,,,7
60811204134,,,7
60811204184,,,7
60811204225,,,7
60811302095,,,7
60811302293,,,7
60811404065,,,7
60801414313,,,20
60801415056,,,20
60802100854,,,20
60802101042,,,7
60802104062,,,7
60802105226,,,7
60802106042,,,20
60802108121,,,20
60802110069,,,20
60802111075,,,7
60804209068,,,1
60804209109,,,1
60811103229,,,7
60811103287,,,7
60811103435,,,7
60811103493,,,7
60811107031,,,7
60811107081,,,7
60811110109,,,7
60811111016,,,7
60811111032,,,7
60811112238,,,7
60811114028,,,7
60811114044,,,7
60803105142,,,1
60803106033,,,1
60803106075,,,1
60803106257,,,1
60803106273,,,1
60803113020,,,1
60803113997,,,1
60803116090,,,1
60804104193,,,1
60804105133,,,1
60804105274,,,1
60811412208,,,7
60811412331,,,7
60811415301,,,7
60811415385,,,7
60811416143,,,7
60811424112,,,7
60811430036,,,7
60811437058,,,7
60811439012,,,7
60811439020,,,7
60811439038,,,7
60811439046,,,7
60811439054,,,7
60811439062,,,7
60811439070,,,7
60811439088,,,7
60811439096,,,7
60811439103,,,7
60811439111,,,7
60811439129,,,7
60811439137,,,7
60811439145,,,7
60811439153,,,7
60811439161,,,7
60811439179,,,7
60811439187,,,7
60811439195,,,7
60811439202,,,7
60811439210,,,7
60811439228,,,7
60811439236,,,7
60811439244,,,7
60811439252,,,7
60811439260,,,7
60811439278,,,7
60811439286,,,7
60811439294,,,7
60811439301,,,7
60811439319,,,7
60811439327,,,7
60811439335,,,7
60811439343,,,7
60811439351,,,7
60811439369,,,7
60811439377,,,7
60811439385,,,7
60811439393,,,7
60812107098,,,7
60812108137,,,7
60812109268,,,7
60812313398,,,7
60812313405,,,7
60812313413,,,7
60812313421,,,7
60812313439,,,7
60812313447,,,7
60812313455,,,7
60812313463,,,7
60812313695,,,7
60812313702,,,7
60812316152,,,7
60812316160,,,7
60812317100,,,7
60812111106,,,7
60812111354,,,7
60812112047,,,7
60812112097,,,7
60812112146,,,7
60812113144,,,7
60812114093,,,7
60812115140,,,7
60812117097,,,7
60812117196,,,7
60812117295,,,7
60812121080,,,7
60812121296,,,7
60812123052,,,7
60812201048,,,7
60812201220,,,7
60812202228,,,7
60812202377,,,7
60812203119,,,7
60812203127,,,7
60812207137,,,7
60812302060,,,7
60812302432,,,7
60812303117,,,7
60812303232,,,7
60812304032,,,7
60812304090,,,7
60812305030,,,7
60812305204,,,7
60812313174,,,7
60812313182,,,7
60812313190,,,7
60811410062,,,7
60811412092,,,7
60905207193,,,10
60906104083,,,10
60906108043,,,10
60906109067,,,10
60906109132,,,10
60906111046,,,10
60906111096,,,10
60906201334,,,10
60906203033,,,10
60906203124,,,10
60906205162,,,10
60812404098,,,7
60812404238,,,7
60901102024,,,14
60901201016,,,14
60901201173,,,14
60901201181,,,14
60901202048,,,14
60901203145,,,14
60901203327,,,14
60901203343,,,14
60904102089,,,10
60904102261,,,10
60812313207,,,7
60812313215,,,7
60812313223,,,7
60812313231,,,7
60812313249,,,7
60812313257,,,7
60812313265,,,7
60812313273,,,7
60812313281,,,7
60812313299,,,7
60812313306,,,7
60812313314,,,7
60812313322,,,7
60812313330,,,7
60812313348,,,7
60812313356,,,7
60812313364,,,7
60812313372,,,7
60812313380,,,7
70823118372,,,9
70823118380,,,9
70823118398,,,9
70823118405,,,9
70823208074,,,9
70823209262,,,9
70823210392,,,9
70823107200,,,9
70823107276,,,9
70823110021,,,9
70823110055,,,9
70823111053,,,9
70823112126,,,9
70823112184,,,9
70823113174,,,9
70823113257,,,9
70823113273,,,9
70823117134,,,9
70823118017,,,9
70823118025,,,9
70823118033,,,9
70823118041,,,9
70823118059,,,9
70823118067,,,9
70823118075,,,9
70823118083,,,9
70823118091,,,9
70823118108,,,9
70823118116,,,9
70823118124,,,9
70823118132,,,9
70823118140,,,9
70823118158,,,9
70823118166,,,9
70823118174,,,9
70823118182,,,9
70821404020,,,9
70821405119,,,9
70821410142,,,9
70822104067,,,9
70822105271,,,9
70822111046,,,9
70822205021,,,9
70823100931,,,9
70823102250,,,9
70823103092,,,9
70823103125,,,9
70823104074,,,9
70823106145,,,9
70823107078,,,9
70821202127,,,9
70821204082,,,9
70821210055,,,9
70821211037,,,9
70821213132,,,9
70821214057,,,9
70816318062,,,9
70816401015,,,9
70816403186,,,9
70816405158,,,9
70816406015,,,9
70816406099,,,9
70816406221,,,9
70817402103,,,9
70817402111,,,9
70817404018,,,9
70820106114,,,9
70820107146,,,9
70820109209,,,9
70820109283,,,9
70820110016,,,9
70820110066,,,9
70820114018,,,9
70820115199,,,9
70820115214,,,9
70820119050,,,9
70821110073,,,9
70821111089,,,9
70816301132,,,9
70816304061,,,9
70816305051,,,9
70816309136,,,9
70814413020,,,19
70814422097,,,19
70814424217,,,19
70814424308,,,19
70814426148,,,19
70814426172,,,19
70815303056,,,9
70815306315,,,9
70824403053,,,19
70824403079,,,19
70824404093,,,19
70824405041,,,19
70824408045,,,19
70824409051,,,19
70823300862,,,9
70823305028,,,9
70823305119,,,9
70823305127,,,9
70823314128,,,9
70823314144,,,9
70823314194,,,9
70823400919,,,9
70823401123,,,9
70823402254,,,9
70823403038,,,9
70823403187,,,9
70823404177,,,9
70823404276,,,9
70823404367,,,9
70823406199,,,9
70823406404,,,9
70823407105,,,9
70823407147,,,9
70823408096,,,9
70823409060,,,9
70823412021,,,9
70823413061,,,9
70823413516,,,9
70823118190,,,9
70823118207,,,9
70823118215,,,9
70823118223,,,9
70823118231,,,9
70823118249,,,9
70823118257,,,9
70823118265,,,9
70823118273,,,9
70823118281,,,9
70823118299,,,9
70823118306,,,9
70823118314,,,9
70823118322,,,9
70823118330,,,9
70823118348,,,9
70823118356,,,9
70823118364,,,9
70826315024,,,1
70826315032,,,1
70826315040,,,1
70826315058,,,1
70826315066,,,1
70826315074,,,1
70826315082,,,1
70826315090,,,1
70826315107,,,1
70826315115,,,1
70826315123,,,1
70826315131,,,1
70826315157,,,1
70826315165,,,1
70826315181,,,1
70826315199,,,1
70826315206,,,1
70826315214,,,1
70826315222,,,1
70826315230,,,1
70826315248,,,1
70826315256,,,1
70826315264,,,1
70826315272,,,1
70826315280,,,1
70826315298,,,1
70826315305,,,1
70824102324,,,19
70824103091,,,19
70824106079,,,19
70824108067,,,19
70824109023,,,19
70824203081,,,19
70824203148,,,19
70824204013,,,19
70824204188,,,19
70824205128,,,19
70824206051,,,19
70824213064,,,19
70824218048,,,19
70824218098,,,19
70824220118,,,19
70824301041,,,19
70824301083,,,19
70824301091,,,19
70824303063,,,19
70824304037,,,19
70824402229,,,19
70826315488,,,1
70826315496,,,1
70826315537,,,1
70826315545,,,1
70826315553,,,1
70826315561,,,1
70826315579,,,1
70826315587,,,1
70826315595,,,1
70826315602,,,1
70826315610,,,1
70826315628,,,1
70826315636,,,1
70826315644,,,1
70826315652,,,1
70826403241,,,20
70826405065,,,20
70826410022,,,20
70826410288,,,20
70828310048,,,1
70828312151,,,1
70828313290,,,1
70828316301,,,1
70828317185,,,1
70828319016,,,1
70828321087,,,1
70828403067,,,1
70828405089,,,1
70824409118,,,19
70824411080,,,19
70824411197,,,19
70826311056,,,20
70826312111,,,1
70826312236,,,1
70826313036,,,1
70826313250,,,1
70826314034,,,1
70826315016,,,1
70833304200,,,1
70833306058,,,1
70833402012,,,1
70834205093,,,1
70834205100,,,1
70834210117,,,1
70828426100,,,1
70829102379,,,1
70829103054,,,1
70829103062,,,1
70829103145,,,1
70829104218,,,1
70829105018,,,1
70829108244,,,1
70829108400,,,1
70829109078,,,1
70829110041,,,1
70829111271,,,1
70829112104,,,1
70829401044,,,1
70829401127,,,1
70829409064,,,1
70829409098,,,1
70829414089,,,1
70829414112,,,1
70829417017,,,1
70826315313,,,1
70826315339,,,1
70826315347,,,1
70826315355,,,1
70826315363,,,1
70826315397,,,1
70826315404,,,1
70826315412,,,1
70826315420,,,1
70826315438,,,1
70826315446,,,1
70826315454,,,1
70826315462,,,1
70826315470,,,1
70834404075,,,1
70834407053,,,1
70834418018,,,1
70834418026,,,1
70834418034,,,1
70834418042,,,1
70834418050,,,1
70834418068,,,1
70834418076,,,1
70834418084,,,1
70834418092,,,1
70834418109,,,1
70834418117,,,1
70834418125,,,1
70834418133,,,1
70834418141,,,1
70834418159,,,1
70834418167,,,1
70834418175,,,1
70834418183,,,1
70834418191,,,1
70834418208,,,1
70834418216,,,1
70834418224,,,1
70834418232,,,1
70834418240,,,1
70835101133,,,20
70835107272,,,20
70835108056,,,20
70835109020,,,20
70835112057,,,20
70835112106,,,20
70835112221,,,20
70829419295,,,1
70833104056,,,1
70833106078,,,1
70833107125,,,1
70833109048,,,1
70833113114,,,1
70833116093,,,1
70833118114,,,1
70833119112,,,1
70833119310,,,1
70833203163,,,1
70833207040,,,1
70833207082,,,1
70833301024,,,1
70833301040,,,1
70833304060,,,1
70836306039,,,20
70836307029,,,20
70836307102,,,20
70836307194,,,20
70836307227,,,20
70836117238,,,20
70836118088,,,20
70836119119,,,20
70836201130,,,20
70836202253,,,20
70836203326,,,20
70836207188,,,20
70836208061,,,20
70836208285,,,20
70836208342,,,20
70836220015,,,20
70836220023,,,20
70835309133,,,1
70835317102,,,1
70835318019,,,1
70835320056,,,1
70836105423,,,20
70836108047,,,20
70836110018,,,20
70836112022,,,20
70836114292,,,20
70836115018,,,20
70836115224,,,20
70836117030,,,20
70835206040,,,20
70835209177,,,20
70835210182,,,20
70835303200,,,20
70835304068,,,20
70835306048,,,1
70828104079,,,1
70828107023,,,1
70828109011,,,1
70828116074,,,1
70828123061,,,1
70828201049,,,1
70828301386,,,1
70828306112,,,1
70834216074,,,1
70834304051,,,1
70834403019,,,1
70834403093,,,1
60801229019,,,20
60801229027,,,20
70836301112,,,20
70836302029,,,20
70836303069,,,20
70836306211,,,20
70836308051,,,20
70836108203,,,20
70836109011,,,20
70836109061,,,20
70836109087,,,20
70836110109,,,20
70836110117,,,20
70836110266,,,20
70836111058,,,20
70836111074,,,20
70836113046,,,20
70836114177,,,20
70836114375,,,20
70836115034,,,20
70836115183,,,20
70836116058,,,20
70836116066,,,20
70836117163,,,20
70836118111,,,20
70836120041,,,20
70836120140,,,20
70836122013,,,20
70836202120,,,20
70836202138,,,20
70836203300,,,20
70836204035,,,20
70836207055,,,20
70836207451,,,20
70836207534,,,20
70836208011,,,20
70836208087,,,20
70836208102,,,20
70836208409,,,20
70836208417,,,20
70835303094,,,20
70835303177,,,20
70835303226,,,20
70835308010,,,1
70835309092,,,1
70835310015,,,1
70835310057,,,1
70835310156,,,1
70835311013,,,20
70835312037,,,1
70835317160,,,1
70835317194,,,1
70835318184,,,1
70835319116,,,1
70835320064,,,1
70835400965,,,20
70836103039,,,20
70836103047,,,20
70836105118,,,20
70836106174,,,20
70836107156,,,20
70836108063,,,20
70836108188,,,20
70835120109,,,20
70835120117,,,20
70835120125,,,20
70835120133,,,20
70835120141,,,20
70835120159,,,20
70835120167,,,20
70835201074,,,20
70835202030,,,20
70835202147,,,20
70835202155,,,20
70835202197,,,20
70835202337,,,20
70835203997,,,20
70835205034,,,20
70835208038,,,20
70835208111,,,20
70835208161,,,20
70835208252,,,20
70835209200,,,20
70835301098,,,20
70835302137,,,1
70835302187,,,1
70835303036,,,20
70834402011,,,1
70834402045,,,1
70834402061,,,1
70834402110,,,1
70834403069,,,1
70834403241,,,1
70834403308,,,1
70834405049,,,1
70834410048,,,1
70835101084,,,20
70835103056,,,20
70835107305,,,20
70835107389,,,20
70835108212,,,20
70835111017,,,20
70835112114,,,20
70835112255,,,20
70835120018,,,20
70835120026,,,20
70835120034,,,20
70835120042,,,20
70835120050,,,20
70835120068,,,20
70835120076,,,20
70835120084,,,20
70835120092,,,20
70833404084,,,1
70833404092,,,1
70834101077,,,1
70834101085,,,1
70834103114,,,1
70834201091,,,1
70834203021,,,1
70834204128,,,1
70834205035,,,1
70834207065,,,1
70834215092,,,1
70834215117,,,1
70834215125,,,1
70834216066,,,1
70834301156,,,1
70834304093,,,1
70834304100,,,1
70834307047,,,1
70834307253,,,1
70833118122,,,1
70833119120,,,1
70833202074,,,1
70833203064,,,1
70833203220,,,1
70833204195,,,1
70833209070,,,1
70833302022,,,1
70833302048,,,1
70833302064,,,1
70833302121,,,1
70833302410,,,1
70833302436,,,1
70833302486,,,1
70833302527,,,1
70833302551,,,1
70833302634,,,1
70833307022,,,1
70833401311,,,1
70833401337,,,1
70828436050,,,1
70828437115,,,1
70829102387,,,1
70829104036,,,1
70829104101,,,1
70829104242,,,1
70829107105,,,1
70829108046,,,1
70829108054,,,1
70829108103,,,1
70829110033,,,1
70829110207,,,1
70829112021,,,1
70829401119,,,1
70829402167,,,1
70829408024,,,1
70829408082,,,1
70829409080,,,1
70829413106,,,1
70829418073,,,1
70829418099,,,1
70829418114,,,1
70829418396,,,1
70829422082,,,1
70833101078,,,1
70833102183,,,1
70833102191,,,1
70833105070,,,1
70833106086,,,1
70833106094,,,1
70833107076,,,1
70833109014,,,1
70833111233,,,1
70833113099,,,1
70833115178,,,1
70828316145,,,1
70828316442,,,1
70828316450,,,1
70828316468,,,1
70828317226,,,1
70828319024,,,1
70828319222,,,1
70828321037,,,1
70828322077,,,1
70828404015,,,1
70828407035,,,1
70828409023,,,1
70828409049,,,1
70828410020,,,1
70828413016,,,1
70828423130,,,1
70828423148,,,1
70828426118,,,1
70828429013,,,1
70828432123,,,1
70828435078,,,1
70828305106,,,1
70828305130,,,1
70828307011,,,1
70828309140,,,1
70828311046,,,1
70828311145,,,1
70828313240,,,1
70828314082,,,1
70828314173,,,1
70828314363,,,1
70828314652,,,1
70828315014,,,1
70828316012,,,1
70828316020,,,1
70826313242,,,1
70826313292,,,1
70826403275,,,20
70826403324,,,20
70826405081,,,20
70826405148,,,20
70826406063,,,20
70826407095,,,20
70826407110,,,20
70826407144,,,20
70826408043,,,20
70826408150,,,20
70826410296,,,20
70826410436,,,20
70826410551,,,20
70826415014,,,20
70826415022,,,20
70828105069,,,1
70828107114,,,1
70828107122,,,1
70828112030,,,1
70828115092,,,1
70828118038,,,1
70828118145,,,1
70828119086,,,1
70828122047,,,1
70824415040,,,19
70824415058,,,19
70824415066,,,19
70824415074,,,19
70824415082,,,19
70824415090,,,19
70824415107,,,19
70824415115,,,19
70824415123,,,19
70824415131,,,19
70824415149,,,19
70824415157,,,19
70824415165,,,19
70824415173,,,19
70824415181,,,19
70824415199,,,19
70824415206,,,19
70824415214,,,19
70824415222,,,19
70824415230,,,19
70824415248,,,19
70824415256,,,19
70824415264,,,19
70824415272,,,19
70824415280,,,19
70824415298,,,19
70824415305,,,19
70824415313,,,19
70824415321,,,19
70824415339,,,19
70824415347,,,19
70824415355,,,19
70824415363,,,19
70824415371,,,19
70824415389,,,19
70824415397,,,19
70824420015,,,19
70824420023,,,19
70826310082,,,20
70826310206,,,20
70826310230,,,20
70826310248,,,20
70826310272,,,20
70826311048,,,20
70824206126,,,19
70824206324,,,19
70824206340,,,19
70824207033,,,19
70824207059,,,19
70824207166,,,19
70824208031,,,19
70824212131,,,19
70824212181,,,19
70824213163,,,19
70824218113,,,19
70824220069,,,19
70824220100,,,19
70824224011,,,19
70824224029,,,19
70824301158,,,19
70824301314,,,19
70824303047,,,19
70824304128,,,19
70824306223,,,19
70824400926,,,19
70824402089,,,19
70824403029,,,19
70824403110,,,19
70824414167,,,19
70824414175,,,19
70824414183,,,19
70824414191,,,19
70824414208,,,19
70824414216,,,19
70824414224,,,19
70824414232,,,19
70824414240,,,19
70824414258,,,19
70824414266,,,19
70824414274,,,19
70824414282,,,19
70824414290,,,19
70824414307,,,19
70824414315,,,19
70824414323,,,19
70824414331,,,19
70824414349,,,19
70824414357,,,19
70824414365,,,19
70824414373,,,19
70824414381,,,19
70824414399,,,19
70824414406,,,19
70824414414,,,19
70824414422,,,19
70824414430,,,19
70824414448,,,19
70824414456,,,19
70824414464,,,19
70824414472,,,19
70824414480,,,19
70824414498,,,19
70824414505,,,19
70824414513,,,19
70824414521,,,19
70824414539,,,19
70824414547,,,19
70824414555,,,19
70824414563,,,19
70824414571,,,19
70824414589,,,19
70824414597,,,19
70824414604,,,19
70824415016,,,19
70824415024,,,19
70824415032,,,19
70824403128,,,19
70824404051,,,19
70824404085,,,19
70824404291,,,19
70824404374,,,19
70824406073,,,19
70824407047,,,19
70824407071,,,19
70824407089,,,19
70824407112,,,19
70824408079,,,19
70824408152,,,19
70824409069,,,19
70824410107,,,19
70824410214,,,19
70824410256,,,19
70824411163,,,19
70824411238,,,19
70824412062,,,19
70824414018,,,19
70824414026,,,19
70824414034,,,19
70824414042,,,19
70824414050,,,19
70824414068,,,19
70824414076,,,19
70824414084,,,19
70824414092,,,19
70824414109,,,19
70824414117,,,19
70824414125,,,19
70824414133,,,19
70824414141,,,19
70824414159,,,19
70823404052,,,9
70823404135,,,9
70823404383,,,9
70823405034,,,9
70823406157,,,9
70823406280,,,9
70823407022,,,9
70823407113,,,9
70823407121,,,9
70823407220,,,9
70823408202,,,9
70823408236,,,9
70823413201,,,9
70823413235,,,9
70823413459,,,9
70823413467,,,9
70824102209,,,19
70824103017,,,19
70824103083,,,19
70824104057,,,19
70824106011,,,19
70824106037,,,19
70824108075,,,19
70824109073,,,19
70824109081,,,19
70824110103,,,19
70824203031,,,19
70824203073,,,19
70824204021,,,19
70824204047,,,19
70824205061,,,19
70824206019,,,19
70823311059,,,9
70823311067,,,9
70823311075,,,9
70823311083,,,9
70823311091,,,9
70823311108,,,9
70823311116,,,9
70823311124,,,9
70823311132,,,9
70823311140,,,9
70823311158,,,9
70823311166,,,9
70823311174,,,9
70823311182,,,9
70823311190,,,9
70823311207,,,9
70823311215,,,9
70823311223,,,9
70823311231,,,9
70823311249,,,9
70823311257,,,9
70823311265,,,9
70823311273,,,9
70823311281,,,9
70823311299,,,9
70823311306,,,9
70823311314,,,9
70823311322,,,9
70823311330,,,9
70823311348,,,9
70823311356,,,9
70823311364,,,9
70823314037,,,9
70823314061,,,9
70823314178,,,9
70823314235,,,9
70823401090,,,9
70823402080,,,9
70823402171,,,9
70823402288,,,9
70823403202,,,9
70823403286,,,9
70823306018,,,9
70823306068,,,9
70823306167,,,9
70823306224,,,9
70823307074,,,9
70823307157,,,9
70823307214,,,9
70823307264,,,9
70823308014,,,9
70823308022,,,9
70823308064,,,9
70823310019,,,9
70823310027,,,9
70823310035,,,9
70823310043,,,9
70823310051,,,9
70823310069,,,9
70823310077,,,9
70823310085,,,9
70823310093,,,9
70823310100,,,9
70823310118,,,9
70823310126,,,9
70823310134,,,9
70823310142,,,9
70823310150,,,9
70823310168,,,9
70823310176,,,9
70823310184,,,9
70823310192,,,9
70823310209,,,9
70823310217,,,9
70823310225,,,9
70823310233,,,9
70823310241,,,9
70823311017,,,9
70823311025,,,9
70823311033,,,9
70823311041,,,9
70823205393,,,9
70823205400,,,9
70823205418,,,9
70823206010,,,9
70823206028,,,9
70823206036,,,9
70823206044,,,9
70823206052,,,9
70823206060,,,9
70823206078,,,9
70823206086,,,9
70823206094,,,9
70823206101,,,9
70823206119,,,9
70823207018,,,9
70823207026,,,9
70823207034,,,9
70823207042,,,9
70823207050,,,9
70823207068,,,9
70823207076,,,9
70823207084,,,9
70823207092,,,9
70823207109,,,9
70823207117,,,9
70823207125,,,9
70823207133,,,9
70823207141,,,9
70823207159,,,9
70823207167,,,9
70823207175,,,9
70823207183,,,9
70823207191,,,9
70823207208,,,9
70823208016,,,9
70823208082,,,9
70823208115,,,9
70823208157,,,9
70823209238,,,9
70823210110,,,9
70823210251,,,9
70823211126,,,9
70823211267,,,9
70823212158,,,9
70823201028,,,9
70823202076,,,9
70823202159,,,9
70823202208,,,9
70823205012,,,9
70823205020,,,9
70823205038,,,9
70823205046,,,9
70823205054,,,9
70823205062,,,9
70823205070,,,9
70823205088,,,9
70823205096,,,9
70823205103,,,9
70823205111,,,9
70823205129,,,9
70823205137,,,9
70823205145,,,9
70823205153,,,9
70823205161,,,9
70823205179,,,9
70823205187,,,9
70823205195,,,9
70823205202,,,9
70823205210,,,9
70823205228,,,9
70823205236,,,9
70823205244,,,9
70823205252,,,9
70823205260,,,9
70823205278,,,9
70823205286,,,9
70823205294,,,9
70823205301,,,9
70823205319,,,9
70823205327,,,9
70823205335,,,9
70823205343,,,9
70823205351,,,9
70823205369,,,9
70823205377,,,9
70823205385,,,9
70822107011,,,9
70822108051,,,9
70822110113,,,9
70822406025,,,9
70822407049,,,9
70822407057,,,9
70823101054,,,9
70823103133,,,9
70823105080,,,9
70823106103,,,9
70823107193,,,9
70823108167,,,9
70823108175,,,9
70823108216,,,9
70823110401,,,9
70823112225,,,9
70823113067,,,9
70823114065,,,9
70823114099,,,9
70823115063,,,9
70821213108,,,9
70821213174,,,9
70821214073,,,9
70821215071,,,9
70821215112,,,9
70821300997,,,9
70821402040,,,9
70821404088,,,9
70821405060,,,9
70821405101,,,9
70821406175,,,9
70822102334,,,9
70822102350,,,9
70822104017,,,9
70822105263,,,9
70820114026,,,9
70820116048,,,9
70820117046,,,9
70820119109,,,9
70821101030,,,9
70821108151,,,9
70821109092,,,9
70821110239,,,9
70821112110,,,9
70821112160,,,9
70821201153,,,9
70821202078,,,9
70821204066,,,9
70821212019,,,9
70821212093,,,9
70821212118,,,9
70816402211,,,9
70816403037,,,9
70816403128,,,9
70816405017,,,9
70816405075,,,9
70816406057,,,9
70816408102,,,9
70816408128,,,9
70816408144,,,9
70816408285,,,9
70816410040,,,9
70820105116,,,9
70820105190,,,9
70820106023,,,9
70820109217,,,9
70820109267,,,9
70820109275,,,9
70820110131,,,9
70820112020,,,9
70816302099,,,9
70816304045,,,9
70816304136,,,9
70816305118,,,9
70816309110,,,9
70816310042,,,9
70816311032,,,9
70816313236,,,9
70816316016,,,9
70816316058,,,9
70816317072,,,9
70816317105,,,9
70816319036,,,9
70816401023,,,9
70816402047,,,9
70816402055,,,9
70816402120,,,9
70814415050,,,19
70814415092,,,19
70814422063,,,19
70814422089,,,19
70814423227,,,19
70814426180,,,19
70814432012,,,19
70814432020,,,19
70815306034,,,9
70815307024,,,9
70815307066,,,9
70813307175,,,19
70813323072,,,19
70813328056,,,19
70813402199,,,19
70813402214,,,19
70813402248,,,19
70813402470,,,19
70813402579,,,19
70813403189,,,19
70813403262,,,19
70813404088,,,19
